,season,seed,wp,papg,ppg,fgp,fgp3,orpg,drpg,ftp,apg,bpg,spg,fpg,topg,offensive_rating,defensive_rating,efgp,true_shooting_percentage
1361,2011,2,0.9375,58.90625,71.03125,0.45778508771929827,0.33575317604355714,12.59375,24.6875,0.7001675041876047,13.21875,4.71875,6.1875,15.1875,11.03125,115.07275959969058,95.42989522455643,0.6099232456140351,0.5392453412096841
1294,2011,15,0.6551724137931034,66.65517241379311,71.03448275862068,0.4261437908496732,0.38372093023255816,11.793103448275861,23.79310344827586,0.7720588235294118,11.586206896551724,1.896551724137931,5.793103448275862,19.448275862068964,14.482758620689655,111.1254962886242,104.27455549801485,0.6526143790849673,0.5558553696708041
1396,2011,7,0.78125,62.15625,70.9375,0.44803063457330417,0.35390199637023595,11.03125,25.0625,0.6936507936507936,15.25,4.6875,6.9375,15.9375,10.78125,111.57642247650506,97.76453934174826,0.6080415754923414,0.5335527088964626
1336,2011,10,0.5757575757575758,62.42424242424242,63.03030303030303,0.4374262101534829,0.3360258481421648,9.969696969696969,21.606060606060606,0.724907063197026,12.151515151515152,2.484848484848485,4.454545454545454,15.666666666666666,10.545454545454545,110.06409116693337,109.00578259802055,0.6216056670602125,0.533456438665333
1417,2011,7,0.6875,65.78125,69.96875,0.4563953488372093,0.32806324110671936,11.8125,25.40625,0.6834239130434783,14.625,5.78125,5.4375,17.5,14.84375,107.64754300132313,101.20503707806395,0.6011627906976744,0.5409257827599536
1277,2011,10,0.5625,65.96875,68.125,0.4295377677564825,0.3476764199655766,11.9375,25.25,0.6973886328725039,14.875,4.96875,6.3125,18.84375,13.3125,106.75097055240201,103.37215542941314,0.6003382187147689,0.5232272078148064
1452,2011,5,0.6451612903225806,64.09677419354838,69.54838709677419,0.42724097788125726,0.33506044905008636,14.387096774193548,23.032258064516128,0.7057142857142857,15.064516129032258,4.290322580645161,4.612903225806452,17.870967741935484,12.096774193548388,113.4545760713985,104.56133703797255,0.5966239813736903,0.5257254328212632
1458,2011,4,0.7419354838709677,58.32258064516129,68.19354838709677,0.4452466907340554,0.37147102526002973,10.548387096774194,21.516129032258064,0.8240343347639485,13.161290322580646,3.161290322580645,3.4516129032258065,15.064516129032258,7.387096774193548,123.3418283996602,105.48818625666303,0.6708784596871239,0.5612339713807842
1125,2011,13,0.8823529411764706,61.94117647058823,80.3529411764706,0.46392785571142287,0.3812351543942993,13.088235294117647,23.264705882352942,0.7364953886693018,16.38235294117647,3.4705882352941178,9.735294117647058,20.823529411764707,13.941176470588236,119.29589223895509,91.96088911245953,0.7051603206412825,0.5796670945566035
1112,2011,5,0.7941176470588235,67.47058823529412,76.52941176470588,0.47058823529411764,0.3994082840236686,10.411764705882353,24.176470588235293,0.7466007416563659,14.088235294117647,2.6470588235294117,5.029411764705882,18.61764705882353,12.852941176470589,117.67664159367277,103.7472005441527,0.6911764705882353,0.5859634504734773
1272,2011,12,0.7352941176470589,68.08823529411765,72.02941176470588,0.4502863092139511,0.3269230769230769,12.088235294117647,23.58823529411765,0.679419525065963,14.588235294117647,5.352941176470588,8.529411764705882,20.235294117647058,15.294117647058824,106.73591207994255,100.89572742550715,0.6095783446121812,0.5368141864492229
1181,2011,1,0.8823529411764706,64.26470588235294,81.05882352941177,0.46885728298185386,0.37517241379310345,12.294117647058824,25.970588235294116,0.7496723460026212,14.411764705882353,4.411764705882353,7.470588235294118,17.88235294117647,12.235294117647058,119.64672091577496,94.8577957913528,0.6689553702795488,0.5738259575043984
1214,2011,16,0.7419354838709677,61.87096774193548,66.90322580645162,0.40426758938869667,0.32148626817447495,11.096774193548388,24.483870967741936,0.6470588235294118,11.806451612903226,5.709677419354839,7.32258064516129,18.483870967741936,12.129032258064516,102.23315863983564,94.54349000540249,0.5764129181084199,0.49826424341433534
1199,2011,10,0.6774193548387096,62.25806451612903,69.3225806451613,0.43595634692705343,0.3304647160068847,12.451612903225806,26.580645161290324,0.6631419939577039,12.483870967741936,5.741935483870968,8.774193548387096,19.258064516129032,16.129032258064516,103.18475496861726,92.66941697972607,0.60137851809305,0.5227565739862318
1401,2011,7,0.7419354838709677,61.483870967741936,68.61290322580645,0.4441671865252651,0.33739837398373984,12.225806451612904,23.64516129032258,0.7038007863695938,13.387096774193548,1.5806451612903225,6.516129032258065,18.516129032258064,13.064516129032258,111.2582698319043,99.6982897506392,0.5995009357454772,0.5411043413002277
1206,2011,8,0.8125,61.53125,73.34375,0.47398513436249284,0.3966789667896679,10.59375,24.5,0.6899563318777293,14.3125,3.3125,6.75,17.15625,10.9375,117.18172703997061,98.30882852224207,0.6583762149799885,0.56545360365244
1437,2011,9,0.65625,65.5625,72.71875,0.4397283531409168,0.3487972508591065,12.25,24.875,0.7579787234042553,13.75,3.75,6.34375,17.46875,11.96875,114.59712241553204,103.31962304589008,0.6120543293718166,0.5477356181150551
1228,2011,9,0.59375,65.21875,71.28125,0.46755407653910147,0.3869257950530035,10.21875,24.59375,0.7286821705426356,16.59375,4.625,5.5625,17.59375,12.71875,111.65084660808546,102.1548956032768,0.6497504159733777,0.5568575753137054
1424,2011,8,0.75,62.625,71.90625,0.4607182940516274,0.33146067415730335,11.25,23.9375,0.6895565092989986,15.53125,3.78125,8.125,19.34375,12.65625,111.01654682090295,96.68716202915667,0.6097081930415263,0.544222513924859
1242,2011,1,0.9411764705882353,65.23529411764706,82.38235294117646,0.5135273098519653,0.3871473354231975,11.676470588235293,26.88235294117647,0.6809045226130653,17.88235294117647,4.147058823529412,7.9411764705882355,17.88235294117647,13.470588235294118,121.66750066024493,96.34363315402472,0.7026544155181215,0.5992469299559283
1131,2011,16,0.6176470588235294,63.23529411764706,65.20588235294117,0.4034216335540839,0.3550624133148405,12.0,24.0,0.7306002928257687,9.852941176470589,3.7058823529411766,5.382352941176471,18.205882352941178,11.941176470588236,108.19658690279583,104.92677575147091,0.6153421633554084,0.518857437073616
1266,2011,11,0.5882352941176471,69.05882352941177,76.08823529411765,0.46770025839793283,0.35236220472440943,12.411764705882353,23.794117647058822,0.6913294797687861,15.823529411764707,3.6176470588235294,7.176470588235294,16.88235294117647,11.970588235294118,115.61287785345276,104.93198190951182,0.6064599483204134,0.5513934033143283
1462,2011,6,0.7741935483870968,64.54838709677419,72.61290322580645,0.46270466949666467,0.3333333333333333,10.225806451612904,25.258064516129032,0.747638326585695,13.32258064516129,3.096774193548387,5.516129032258065,17.161290322580644,11.96774193548387,114.10317238247019,101.43067433910389,0.618253486961795,0.5624757930508877
1276,2011,8,0.59375,62.625,65.5,0.4423529411764706,0.3542234332425068,8.0625,23.53125,0.70042194092827,13.40625,2.0625,4.6875,16.78125,10.15625,109.59683424106284,104.78628617322993,0.6717647058823529,0.5443731657273458
1397,2011,9,0.5757575757575758,67.3030303030303,70.63636363636364,0.43308746048472074,0.30442477876106194,13.878787878787879,24.09090909090909,0.6830238726790451,13.121212121212121,3.6666666666666665,7.454545454545454,19.666666666666668,13.212121212121213,108.68227290020813,103.55355131332571,0.5690200210748156,0.5165879928196263
1314,2011,2,0.7878787878787878,67.75757575757575,76.66666666666667,0.4494875549048316,0.3333333333333333,14.181818181818182,28.333333333333332,0.6628056628056628,15.333333333333334,5.333333333333333,6.121212121212121,16.242424242424242,13.515151515151516,109.98890546692684,97.20758601741043,0.5761346998535871,0.5231434095303082
1254,2011,15,0.84375,73.875,82.59375,0.46621621621621623,0.3658940397350993,14.46875,27.375,0.6447638603696099,15.125,3.4375,7.34375,17.25,15.34375,114.01755948067009,101.98165365580934,0.6385135135135135,0.5537049839733518
1323,2011,2,0.8125,65.625,76.0,0.4660475914103308,0.3918305597579425,10.9375,26.0,0.7250639386189258,16.71875,3.6875,4.59375,15.03125,10.6875,121.41835813622822,104.84315464065759,0.691526407428903,0.5805820143713147
1103,2011,15,0.6470588235294118,66.32352941176471,69.97058823529412,0.42982005141388174,0.3602150537634409,10.058823529411764,24.205882352941178,0.7080645161290322,14.352941176470589,3.411764705882353,6.4411764705882355,19.235294117647058,12.029411764705882,107.44092781270324,101.84081219741311,0.6365038560411311,0.5311453449430676
1326,2011,1,0.9411764705882353,59.8235294117647,77.08823529411765,0.4936507936507937,0.4128289473684211,11.205882352941176,23.294117647058822,0.7048951048951049,15.617647058823529,3.323529411764706,7.176470588235294,14.264705882352942,10.176470588235293,124.40432116344857,96.54268952554536,0.6928571428571428,0.587767001177328
1345,2011,3,0.78125,61.4375,72.65625,0.4477124183006536,0.3669421487603306,11.03125,24.1875,0.7116279069767442,15.8125,4.125,6.28125,18.03125,10.34375,114.21918292754819,96.58275855292892,0.6290849673202614,0.5426220899702433
1389,2011,14,0.6060606060606061,59.90909090909091,61.39393939393939,0.4037122969837587,0.34782608695652173,11.363636363636363,24.424242424242426,0.6433770014556041,11.333333333333334,4.606060606060606,7.666666666666667,19.484848484848484,15.06060606060606,97.15013484016742,94.80050176654046,0.5707656612529002,0.49406801360759883
1393,2011,3,0.7878787878787878,63.333333333333336,73.60606060606061,0.46881606765327694,0.35175879396984927,12.606060606060606,25.242424242424242,0.6592592592592592,16.303030303030305,6.818181818181818,8.757575757575758,15.363636363636363,12.121212121212121,115.18617576205924,99.11037766270226,0.635306553911205,0.5488955426247105
1232,2011,14,0.59375,64.78125,65.84375,0.42433234421364985,0.35467980295566504,10.53125,24.40625,0.7125193199381762,12.375,4.28125,6.0,20.3125,14.0625,104.24954183637523,102.56729958557469,0.6166172106824925,0.5287791901421706
1400,2011,4,0.7941176470588235,61.38235294117647,74.91176470588235,0.45385779122541603,0.3766990291262136,13.794117647058824,26.705882352941178,0.6452742123687282,13.470588235294118,4.911764705882353,5.823529411764706,17.205882352941178,11.823529411764707,114.20746209226996,93.58106532648897,0.6006051437216339,0.5328284677259082
1324,2011,13,0.7272727272727273,76.54545454545455,85.0909090909091,0.49473156046161565,0.37714285714285717,12.454545454545455,26.303030303030305,0.7176913425345044,16.09090909090909,5.454545454545454,6.151515151515151,18.606060606060606,13.666666666666666,121.29002830100663,109.10919212547817,0.6934269944806823,0.5920116378356156
1207,2011,6,0.6774193548387096,66.09677419354838,71.03225806451613,0.4778921865536039,0.3603305785123967,10.064516129032258,23.64516129032258,0.7315315315315315,15.129032258064516,4.451612903225806,6.129032258064516,18.612903225806452,13.419354838709678,113.6293268933061,105.73410118273578,0.67595396729255,0.575047333028661
1449,2011,7,0.696969696969697,70.39393939393939,83.51515151515152,0.4708646616541353,0.3711734693877551,14.030303030303031,25.303030303030305,0.6671490593342981,17.151515151515152,5.333333333333333,6.7272727272727275,20.272727272727273,12.363636363636363,119.55703165398218,100.77321644854884,0.6759868421052632,0.561023521867907
1208,2011,10,0.65625,64.28125,68.8125,0.45146726862302483,0.3400900900900901,12.375,25.34375,0.6959876543209876,15.1875,5.03125,6.5,16.5,13.40625,108.5644642180992,101.4155780638647,0.5792889390519187,0.5293778247908453
1140,2012,14,0.7419354838709677,67.58064516129032,78.35483870967742,0.4658785599140247,0.3481848184818482,10.806451612903226,27.096774193548388,0.7086383601756955,17.032258064516128,4.193548387096774,8.32258064516129,18.451612903225808,12.903225806451612,112.43246646003904,96.97242372737001,0.6359484148307362,0.5557271468936248
1233,2012,14,0.78125,72.5625,83.25,0.5043301069791136,0.393026941362916,10.78125,23.96875,0.715927750410509,19.34375,2.125,7.21875,16.875,12.375,120.48061998675797,105.01351336683634,0.6938359653591442,0.5914020268395289
1443,2012,16,0.45454545454545453,68.0,65.06060606060606,0.3968253968253968,0.30807248764415157,12.515151515151516,23.393939393939394,0.6929347826086957,11.06060606060606,4.090909090909091,5.515151515151516,19.818181818181817,15.030303030303031,98.97585118310026,103.44751283412994,0.5503557744937055,0.4932004043002849
1290,2012,16,0.6363636363636364,69.27272727272727,68.9090909090909,0.40224032586558045,0.32847682119205296,13.242424242424242,23.87878787878788,0.6501457725947521,13.303030303030303,2.393939393939394,8.757575757575758,20.424242424242426,14.484848484848484,101.6260162601626,102.16230130639038,0.5916496945010183,0.4965390746118742
1378,2012,12,0.59375,57.3125,58.8125,0.4346153846153846,0.3107822410147992,10.375,23.3125,0.7097378277153558,11.625,3.5625,5.5625,15.375,13.6875,102.12365101277142,99.51900954166992,0.5759615384615384,0.5188432167176688
1143,2012,12,0.7272727272727273,61.78787878787879,71.66666666666667,0.47912087912087914,0.36778846153846156,9.969696969696969,24.90909090909091,0.7464114832535885,16.060606060606062,3.1515151515151514,4.787878787878788,14.393939393939394,12.242424242424242,112.34556641166837,96.85945450883375,0.6052197802197802,0.5583558603756212
1436,2012,16,0.6764705882352942,60.5,67.23529411764706,0.4430871737923376,0.3458646616541353,11.058823529411764,24.294117647058822,0.7419354838709677,13.264705882352942,2.3823529411764706,6.235294117647059,17.323529411764707,12.352941176470589,109.78814633808989,98.79012117998727,0.5963353692393115,0.5378950092943364
1249,2012,16,0.65625,65.875,72.625,0.42940243257535693,0.33170731707317075,13.96875,25.25,0.72400513478819,12.4375,4.375,7.875,17.53125,12.125,109.936687064558,99.71881942000356,0.5372818614489688,0.5139262060348735
1124,2012,3,0.7878787878787878,65.27272727272727,74.27272727272727,0.4659090909090909,0.3769100169779287,12.121212121212121,23.90909090909091,0.7522255192878339,14.727272727272727,4.636363636363637,7.636363636363637,17.636363636363637,13.848484848484848,114.73945576702693,100.83589870345818,0.6461038961038961,0.565228420542859
1355,2012,14,0.78125,66.625,76.375,0.46476510067114096,0.3930722891566265,10.15625,23.875,0.7296918767507002,13.90625,1.84375,6.46875,16.21875,10.40625,119.23440195458554,104.01298893910653,0.6837248322147651,0.574477587382178
1160,2012,11,0.65625,63.5625,66.28125,0.439540507859734,0.34099616858237547,9.5625,25.25,0.6867977528089888,11.375,3.25,5.875,17.09375,12.5625,105.80284455511925,101.46298247294321,0.6009673518742442,0.5323260716795503
1424,2012,6,0.75,66.34375,75.9375,0.46066810344827586,0.37254901960784315,11.3125,26.25,0.6837349397590361,17.5625,4.875,8.125,17.375,13.71875,112.580056929372,98.35697977821266,0.6756465517241379,0.5595468361425808
1211,2012,7,0.8064516129032258,63.193548387096776,73.96774193548387,0.4730722154222766,0.3757115749525617,10.96774193548387,26.161290322580644,0.71484375,13.741935483870968,3.2903225806451615,6.806451612903226,15.161290322580646,13.35483870967742,115.23261610703717,98.447751833269,0.6548347613219094,0.5735941564938963
1452,2012,10,0.59375,66.15625,71.625,0.4407506702412869,0.30212014134275617,15.0,23.375,0.6708860759493671,14.59375,2.5625,6.5,16.8125,12.875,111.84110365503754,103.30175237247578,0.5782841823056301,0.520264672167429
1231,2012,4,0.7575757575757576,65.54545454545455,77.27272727272727,0.4872086412734508,0.433264887063655,10.787878787878787,24.12121212121212,0.7621951219512195,13.424242424242424,3.3636363636363638,6.424242424242424,17.575757575757574,12.757575757575758,120.00225886604925,101.7901513440253,0.6671404206935759,0.5934372818245287
1308,2012,13,0.7272727272727273,68.0909090909091,77.39393939393939,0.467129877071085,0.3275488069414317,14.454545454545455,25.545454545454547,0.6636271529888551,13.878787878787879,4.090909090909091,6.787878787878788,17.939393939393938,14.666666666666666,113.36237966898541,99.73581327964378,0.588188134687333,0.5457673116579231
1235,2012,8,0.6875,66.71875,73.1875,0.44895657078398193,0.37967914438502676,10.84375,25.875,0.6793002915451894,14.59375,2.8125,5.875,16.0625,12.53125,113.31877898289865,103.30298596434184,0.6892272983643543,0.5579245777449556
1163,2012,9,0.6060606060606061,64.12121212121212,68.84848484848484,0.4539045553145336,0.3308550185873606,12.333333333333334,25.515151515151516,0.6614173228346457,13.606060606060606,6.909090909090909,5.818181818181818,14.393939393939394,12.545454545454545,109.94328629773726,102.39436347095601,0.5986984815618221,0.5294494611127294
1243,2012,8,0.6774193548387096,63.70967741935484,71.41935483870968,0.4425287356321839,0.34235976789168276,14.225806451612904,23.032258064516128,0.6662198391420912,14.451612903225806,4.806451612903226,6.161290322580645,20.129032258064516,14.483870967741936,109.6986705353533,97.85676346310875,0.5951149425287356,0.5285649485520567
1379,2012,9,0.7419354838709677,66.2258064516129,70.74193548387096,0.40947075208913647,0.3550185873605948,13.709677419354838,22.451612903225808,0.7368421052631579,10.741935483870968,2.935483870967742,5.870967741935484,19.193548387096776,10.806451612903226,111.54447130056887,104.42352922027719,0.5690807799442897,0.5128744825650741
1246,2012,1,0.9411764705882353,59.0,76.67647058823529,0.48284823284823286,0.37142857142857144,12.5,26.61764705882353,0.7204161248374512,13.235294117647058,8.794117647058824,6.323529411764706,14.558823529411764,11.352941176470589,120.67969470398062,92.85902093447838,0.6348752598752598,0.569394240534667
1257,2012,4,0.7428571428571429,61.17142857142857,68.82857142857142,0.4246369554331497,0.31070889894419307,13.142857142857142,25.085714285714285,0.6860622462787551,13.771428571428572,4.857142857142857,9.114285714285714,17.857142857142858,14.657142857142857,104.51265605314397,92.88567729754307,0.5793690535803706,0.5129843166065097
1172,2012,13,0.7741935483870968,67.90322580645162,77.35483870967742,0.44789961811238405,0.3404255319148936,12.290322580645162,26.225806451612904,0.7667161961367014,13.548387096774194,3.4516129032258065,5.419354838709677,20.451612903225808,11.903225806451612,116.68827200143255,102.43069748249188,0.6442989634478996,0.5569814300811781
1266,2012,3,0.78125,66.21875,75.9375,0.4591229020032485,0.337037037037037,11.8125,24.0,0.720626631853786,16.84375,3.5,8.8125,17.875,13.25,112.15853955734762,97.80409272511096,0.6069301570113698,0.5495623855078364
1293,2012,6,0.9642857142857143,62.357142857142854,74.21428571428571,0.4755341144038594,0.4070450097847358,10.642857142857142,22.607142857142858,0.7280832095096582,12.535714285714286,4.285714285714286,8.035714285714286,18.214285714285715,13.964285714285714,116.14596607956503,97.58944021892229,0.6905582356995176,0.586781876967823
1161,2012,11,0.6451612903225806,68.35483870967742,71.03225806451613,0.4755244755244755,0.40522875816993464,8.193548387096774,23.129032258064516,0.7692307692307693,12.32258064516129,1.903225806451613,5.354838709677419,18.838709677419356,12.451612903225806,113.21010808943291,108.94287876544429,0.6528925619834711,0.5812787075655985
1307,2012,5,0.8125,59.65625,72.5625,0.458477508650519,0.38497652582159625,11.09375,26.5,0.7115666178623719,16.09375,3.28125,6.84375,17.625,13.3125,113.58700118576611,93.38397298175173,0.671280276816609,0.5640234645420649
1253,2012,12,0.7419354838709677,64.61290322580645,73.7741935483871,0.46564885496183206,0.3583916083916084,11.290322580645162,24.35483870967742,0.6711772665764547,14.129032258064516,2.7419354838709675,6.806451612903226,15.741935483870968,12.870967741935484,113.27928420568784,99.21224585220496,0.6462125660598943,0.5567118219106388
1326,2012,2,0.7941176470588235,59.05882352941177,74.76470588235294,0.48300720906282185,0.32608695652173914,11.882352941176471,25.058823529411764,0.6977715877437326,14.970588235294118,3.0,7.205882352941177,16.058823529411764,11.617647058823529,116.44056492454723,91.97980108909947,0.610453141091658,0.5567114167451435
1259,2012,15,0.75,63.8125,67.59375,0.4276583381754794,0.3404255319148936,13.28125,22.0625,0.7175675675675676,12.0,4.34375,7.78125,18.875,13.46875,108.40149146018764,102.3374228209446,0.5671121441022661,0.5218335343787696
1393,2012,1,0.9393939393939394,60.39393939393939,74.57575757575758,0.4657113613101331,0.3453355155482815,12.727272727272727,22.606060606060606,0.6913183279742765,15.818181818181818,7.090909090909091,9.606060606060606,15.121212121212121,10.545454545454545,117.73136773136774,95.34279394092479,0.6276867963152508,0.5470226055257953
1421,2012,16,0.7,72.33333333333333,78.53333333333333,0.4684848484848485,0.34782608695652173,10.6,22.733333333333334,0.7715355805243446,15.3,2.2333333333333334,8.066666666666666,17.933333333333334,13.5,115.90062062912983,106.75057163209327,0.6430303030303031,0.580159814821655
1433,2012,12,0.8235294117647058,59.76470588235294,68.38235294117646,0.4100831600831601,0.3373493975903614,12.382352941176471,21.294117647058822,0.6894150417827298,12.235294117647058,3.7058823529411766,10.617647058823529,18.147058823529413,11.382352941176471,108.55314762107528,94.87311654452687,0.6065488565488566,0.5132337034502549
1455,2012,5,0.8387096774193549,62.74193548387097,76.90322580645162,0.4802036199095023,0.3703071672354949,10.903225806451612,26.967741935483872,0.7528089887640449,14.548387096774194,3.967741935483871,6.0,17.032258064516128,12.096774193548388,118.20190312997052,96.43569697474524,0.6643099547511312,0.5775403660501229
1435,2012,5,0.7058823529411765,64.97058823529412,72.91176470588235,0.4592673592126845,0.3894039735099338,10.411764705882353,24.11764705882353,0.6975138121546961,12.852941176470589,4.0,5.9411764705882355,16.029411764705884,13.176470588235293,113.91290602437984,101.50609496081285,0.7003827227993439,0.5704358230935616
1217,2012,12,0.8620689655172413,55.03448275862069,65.06896551724138,0.4643895348837209,0.35517970401691334,8.551724137931034,24.379310344827587,0.75,12.89655172413793,4.413793103448276,5.862068965517241,15.172413793103448,12.517241379310345,111.0334406597752,93.91063661526296,0.6475290697674418,0.5699873134779194
1458,2012,4,0.7272727272727273,52.878787878787875,63.878787878787875,0.4236796285548462,0.36063218390804597,9.696969696969697,24.09090909090909,0.7406716417910447,11.666666666666666,3.484848484848485,5.212121212121212,14.212121212121213,8.969696969696969,112.39933114933116,93.04403835653837,0.6421938479396402,0.5329692556634305
1285,2012,13,0.7931034482758621,62.206896551724135,71.24137931034483,0.4678362573099415,0.38271604938271603,8.758620689655173,24.137931034482758,0.7189542483660131,13.827586206896552,3.7586206896551726,7.103448275862069,18.551724137931036,12.413793103448276,111.17855728332559,97.07943724061924,0.6491228070175439,0.5645734273378149
1153,2012,6,0.7058823529411765,61.1764705882353,68.5,0.41991128634795466,0.3427362482369535,13.5,22.705882352941178,0.6409395973154363,12.970588235294118,4.588235294117647,8.117647058823529,15.147058823529411,10.588235294117647,109.62187278779389,97.90188724714955,0.5995564317397732,0.5036546862159942
1400,2012,11,0.6060606060606061,66.81818181818181,73.06060606060606,0.43636363636363634,0.3270223752151463,13.424242424242424,22.757575757575758,0.7307692307692307,12.363636363636363,3.6363636363636362,6.818181818181818,19.515151515151516,12.575757575757576,112.882141867242,103.23729689641999,0.5887700534759358,0.5350999844641232
1166,2012,8,0.8484848484848485,69.54545454545455,80.03030303030303,0.5090809025866814,0.42452830188679247,9.515151515151516,26.636363636363637,0.7317415730337079,17.90909090909091,2.303030303030303,4.787878787878788,17.060606060606062,12.272727272727273,122.47536580298579,106.42974801887632,0.7319757842597688,0.6127041573867855
1104,2012,9,0.65625,58.125,64.9375,0.45161290322580644,0.2847682119205298,10.8125,24.375,0.7152209492635024,12.28125,4.15625,7.3125,18.40625,12.9375,106.51297633546154,95.33885273530244,0.5672043010752689,0.5289618042739503
1196,2012,7,0.696969696969697,66.03030303030303,76.27272727272727,0.4606444796619123,0.39001189060642094,11.454545454545455,23.696969696969695,0.712,15.0,3.272727272727273,6.484848484848484,15.848484848484848,10.909090909090908,120.71942446043165,104.5083932853717,0.7205493924986793,0.5746903362064045
1438,2012,10,0.7096774193548387,53.67741935483871,63.064516129032256,0.4597776324395029,0.3370288248337029,8.096774193548388,24.387096774193548,0.7244525547445255,12.32258064516129,2.806451612903226,6.516129032258065,15.838709677419354,11.419354838709678,107.61815427433987,91.59928834399057,0.6088947024198823,0.5463030235287543
1199,2012,3,0.7272727272727273,62.90909090909091,70.33333333333333,0.4582417582417582,0.35304347826086957,11.666666666666666,25.03030303030303,0.703125,12.212121212121213,5.9393939393939394,7.606060606060606,18.757575757575758,16.272727272727273,106.22620093731693,95.01318101933217,0.6255494505494505,0.5463747645951036
1382,2012,14,0.6451612903225806,65.0,70.6774193548387,0.4582822085889571,0.3408163265306122,11.387096774193548,24.29032258064516,0.7604017216642754,13.806451612903226,4.193548387096774,5.709677419354839,18.580645161290324,14.193548387096774,111.43594188038362,102.48444677725833,0.6119631901840491,0.5586221842611833
1207,2012,3,0.7333333333333333,59.1,68.43333333333334,0.4583858764186633,0.34309623430962344,11.3,25.033333333333335,0.696,13.5,4.866666666666666,6.233333333333333,17.833333333333332,12.6,111.27371273712737,96.09756097560975,0.6134930643127364,0.5451769235875987
1125,2012,14,0.7878787878787878,67.51515151515152,81.39393939393939,0.48119122257053293,0.381389252948886,11.515151515151516,24.78787878787879,0.7373333333333333,17.333333333333332,2.242424242424242,7.363636363636363,18.272727272727273,12.212121212121213,122.00661361241325,101.20280533449616,0.7092476489028213,0.5915648056381456
1242,2012,2,0.8181818181818182,61.93939393939394,75.03030303030303,0.4853833425261997,0.35804701627486435,11.121212121212121,25.78787878787879,0.696236559139785,15.606060606060606,5.636363636363637,7.393939393939394,17.636363636363637,13.272727272727273,115.2751705849051,95.16253985280534,0.649200220628792,0.5714549483013294
1178,2012,15,0.6060606060606061,67.93939393939394,70.87878787878788,0.4445676274944568,0.29577464788732394,11.727272727272727,21.575757575757574,0.7405541561712846,12.575757575757576,4.484848484848484,7.303030303030303,19.272727272727273,12.757575757575758,109.99067030825603,105.42927867939719,0.5667960088691796,0.5361850400018339
1250,2012,15,0.78125,65.40625,75.625,0.4454054054054054,0.35479041916167664,10.84375,24.71875,0.7742402315484804,13.0,2.90625,7.8125,17.78125,11.53125,114.5716157817193,99.09024455832169,0.6375675675675676,0.5554981693810327
1181,2012,2,0.8181818181818182,68.45454545454545,77.51515151515152,0.45772751750134627,0.3758765778401122,11.909090909090908,24.666666666666668,0.7015457788347206,12.454545454545455,4.03030303030303,6.242424242424242,18.181818181818183,12.181818181818182,117.61698245768916,103.86894580606717,0.6742057081313947,0.5668132817779945
1277,2012,1,0.7941176470588235,59.11764705882353,72.1470588235294,0.476473769605192,0.3650485436893204,11.735294117647058,26.264705882352942,0.6976421636615812,15.323529411764707,4.382352941176471,7.323529411764706,17.61764705882353,13.0,114.35385642414138,93.70210004587207,0.6289886425094646,0.5596687162755678
1254,2012,16,0.7575757575757576,77.33333333333333,81.87878787878788,0.47513227513227513,0.3684210526315789,11.878787878787879,26.757575757575758,0.7314225053078556,14.848484848484848,3.303030303030303,6.0606060606060606,15.787878787878787,16.181818181818183,113.5164384574536,107.21463765485626,0.6473544973544973,0.577980277652998
1301,2012,11,0.6470588235294118,68.02941176470588,73.38235294117646,0.4627551020408163,0.35546875,12.147058823529411,25.029411764705884,0.7078014184397163,15.970588235294118,4.0588235294117645,6.911764705882353,17.029411764705884,12.823529411764707,112.12676841215914,103.94758129752468,0.6020408163265306,0.5436025927338091
1361,2012,6,0.7741935483870968,64.25806451612904,70.12903225806451,0.4527536231884058,0.33723196881091616,10.483870967741936,26.096774193548388,0.7024,12.32258064516129,2.3225806451612905,5.419354838709677,16.161290322580644,12.709677419354838,108.30792531037643,99.24074849046451,0.6031884057971014,0.5376197836166924
1313,2012,15,0.75,66.75,69.5625,0.4478986758779505,0.3137614678899083,11.1875,24.9375,0.656578947368421,12.0,4.75,6.53125,19.09375,14.8125,104.73125564588979,100.49683830171635,0.5955670696603339,0.5305052430886559
1281,2012,2,0.8823529411764706,65.73529411764706,80.29411764705883,0.5037037037037037,0.3954802259887006,9.176470588235293,23.029411764705884,0.7657784011220197,16.205882352941178,2.823529411764706,8.205882352941176,14.117647058823529,10.294117647058824,125.45909757684713,102.71101944478144,0.725925925925926,0.6124715357779846
1314,2012,1,0.8529411764705882,66.8529411764706,81.97058823529412,0.46070460704607047,0.33925049309664695,15.676470588235293,29.38235294117647,0.6820877817319099,17.441176470588236,5.588235294117647,6.823529411764706,14.794117647058824,11.764705882352942,116.99426740683276,95.41728375160777,0.5772357723577236,0.5330043891104163
1325,2012,13,0.7878787878787878,62.666666666666664,70.21212121212122,0.4267515923566879,0.3333333333333333,12.696969696969697,21.545454545454547,0.6811594202898551,12.93939393939394,2.696969696969697,9.454545454545455,19.757575757575758,13.212121212121213,108.29126939614882,96.65358010843148,0.6170382165605095,0.5237933762857466
1276,2012,4,0.71875,62.25,66.75,0.45830833833233353,0.35278154681139756,8.5,22.09375,0.7219917012448133,12.75,2.09375,4.96875,15.75,10.9375,112.71815395526735,105.11917728412574,0.6922615476904619,0.5633059943563913
