,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WSeed,LSeed,Round
927,1999,139,1328,85,1150,72,N,0,X13,X05,2
928,1999,139,1345,73,1274,63,N,0,W10,W02,2
929,1999,139,1396,64,1153,54,N,0,W06,W03,2
930,1999,143,1163,78,1234,68,N,0,Z01,Z05,3
931,1999,143,1211,73,1196,72,N,0,Z10,Z06,3
932,1999,143,1326,72,1120,64,N,0,Y04,Y01,3
933,1999,143,1385,76,1268,62,N,0,Y03,Y02,3
934,1999,144,1181,78,1283,61,N,0,W01,W12,3
935,1999,144,1246,58,1275,43,N,0,X03,X10,3
936,1999,144,1277,54,1328,46,N,0,X01,X13,3
937,1999,144,1396,77,1345,55,N,0,W06,W10,3
938,1999,145,1163,67,1211,62,N,0,Z01,Z10,4
939,1999,145,1326,77,1385,74,N,0,Y04,Y03,4
940,1999,146,1181,85,1396,64,N,0,W01,W06,4
941,1999,146,1277,73,1246,66,N,0,X01,X03,4
942,1999,152,1163,64,1326,58,N,0,Z01,Y04,5
943,1999,152,1181,68,1277,62,N,0,W01,X01,5
944,1999,154,1163,77,1181,74,N,0,Z01,W01,6
945,2000,136,1112,71,1238,47,N,0,Z01,Z16,1
946,2000,136,1120,72,1166,69,N,0,Y07,Y10,1
947,2000,136,1211,77,1257,66,N,0,Z10,Z07,1
948,2000,136,1235,88,1148,78,N,0,Y02,Y15,1
949,2000,136,1246,85,1382,80,N,2,Y05,Y12,1
950,2000,136,1261,64,1369,61,N,0,Z04,Z13,1
951,2000,136,1268,74,1233,59,N,0,Y03,Y14,1
952,2000,136,1277,65,1434,38,N,0,Y01,Y16,1
953,2000,136,1328,74,1457,50,N,0,Z03,Z14,1
954,2000,136,1345,62,1173,61,N,0,Z06,Z11,1
955,2000,136,1385,61,1319,56,N,0,Z02,Z15,1
956,2000,136,1393,79,1359,65,N,0,Y04,Y13,1
957,2000,136,1400,77,1232,61,N,0,Z05,Z12,1
958,2000,136,1417,65,1123,57,N,0,Y06,Y11,1
959,2000,136,1428,48,1387,45,N,0,Y08,Y09,1
960,2000,136,1458,66,1201,56,N,0,Z08,Z09,1
961,2000,137,1153,64,1423,47,N,0,X02,X15,1
962,2000,137,1163,75,1429,67,N,0,X05,X12,1
963,2000,137,1181,82,1249,55,N,0,W01,W16,1
964,2000,137,1196,69,1139,68,N,1,W05,W12,1
965,2000,137,1228,68,1335,58,N,0,W04,W13,1
966,2000,137,1242,81,1177,77,N,1,W08,W09,1
967,2000,137,1274,75,1116,71,N,0,X06,X11,1
968,2000,137,1314,84,1281,70,N,0,X08,X09,1
969,2000,137,1326,87,1111,61,N,0,X03,X14,1
970,2000,137,1329,86,1220,66,N,0,W03,W14,1
971,2000,137,1337,77,1231,57,N,0,W11,W06,1
972,2000,137,1371,72,1332,71,N,1,W10,W07,1
973,2000,137,1390,84,1354,65,N,0,X01,X16,1
974,2000,137,1396,73,1248,47,N,0,W02,W15,1
975,2000,137,1397,63,1418,58,N,0,X04,X13,1
976,2000,137,1409,89,1424,62,N,0,X07,X10,1
977,2000,138,1211,82,1385,76,N,0,Z10,Z02,2
978,2000,138,1235,79,1120,60,N,0,Y02,Y07,2
979,2000,138,1261,72,1400,67,N,0,Z04,Z05,2
980,2000,138,1277,73,1428,61,N,0,Y01,Y08,2
981,2000,138,1345,66,1328,62,N,0,Z06,Z03,2
982,2000,138,1393,52,1246,50,N,0,Y04,Y05,2
983,2000,138,1417,105,1268,70,N,0,Y06,Y03,2
984,2000,138,1458,66,1112,59,N,0,Z08,Z01,2
985,2000,139,1181,69,1242,64,N,0,W01,W08,2
986,2000,139,1196,93,1228,76,N,0,W05,W04,2
987,2000,139,1274,75,1326,62,N,0,X06,X03,2
988,2000,139,1314,60,1390,53,N,0,X08,X01,2
989,2000,139,1329,75,1337,67,N,0,W03,W11,2
990,2000,139,1371,67,1396,65,N,1,W10,W02,2
991,2000,139,1397,65,1163,51,N,0,X04,X05,2
992,2000,139,1409,69,1153,61,N,0,X07,X02,2
993,2000,143,1235,80,1417,56,N,0,Y02,Y06,3
994,2000,143,1277,75,1393,58,N,0,Y01,Y04,3
995,2000,143,1345,75,1211,66,N,0,Z06,Z10,3
996,2000,143,1458,61,1261,48,N,0,Z08,Z04,3
997,2000,144,1196,87,1181,78,N,0,W05,W01,3
998,2000,144,1314,74,1397,69,N,0,X08,X04,3
999,2000,144,1329,68,1371,66,N,0,W03,W10,3
1000,2000,144,1409,80,1274,71,N,0,X07,X06,3
1001,2000,145,1277,75,1235,64,N,0,Y01,Y02,4
1002,2000,145,1458,64,1345,60,N,0,Z08,Z06,4
1003,2000,146,1196,77,1329,65,N,0,W05,W03,4
1004,2000,146,1314,59,1409,55,N,0,X08,X07,4
1005,2000,152,1196,71,1314,59,N,0,W05,X08,5
1006,2000,152,1277,53,1458,41,N,0,Y01,Z08,5
1007,2000,154,1277,89,1196,76,N,0,Y01,W05,6
1008,2001,134,1322,71,1457,67,N,0,Y16a,Y16b,0
1009,2001,136,1130,68,1381,65,N,0,W03,W14,1
1010,2001,136,1153,84,1140,59,N,0,X05,X12,1
1011,2001,136,1181,95,1284,52,N,0,W01,W16,1
1012,2001,136,1207,63,1116,61,N,0,X10,X07,1
1013,2001,136,1209,50,1458,49,N,0,X11,X06,1
1014,2001,136,1214,58,1235,57,N,0,X15,X02,1
1015,2001,136,1234,69,1166,56,N,0,W07,W10,1
1016,2001,136,1245,77,1231,73,N,0,X13,X04,1
1017,2001,136,1246,72,1221,68,N,0,W02,W15,1
1018,2001,136,1268,83,1206,80,N,0,X03,X14,1
1019,2001,136,1281,70,1208,68,N,0,W09,W08,1
1020,2001,136,1386,66,1210,62,N,0,X09,X08,1
1021,2001,136,1390,89,1422,60,N,0,X01,X16,1
1022,2001,136,1417,61,1220,48,N,0,W04,W13,1
1023,2001,136,1425,69,1329,54,N,0,W06,W11,1
1024,2001,136,1429,77,1326,68,N,1,W12,W05,1
1025,2001,137,1112,101,1183,76,N,0,Y02,Y15,1
1026,2001,137,1139,79,1448,63,N,0,Y10,Y07,1
1027,2001,137,1150,70,1397,63,N,0,Y09,Y08,1
1028,2001,137,1196,69,1443,56,N,0,Z03,Z14,1
1029,2001,137,1201,82,1143,70,N,0,Z09,Z08,1
1030,2001,137,1211,86,1438,85,N,0,Z12,Z05,1
1031,2001,137,1228,96,1322,54,N,0,Y01,Y16a,1
1032,2001,137,1232,70,1328,68,N,1,Z13,Z04,1
1033,2001,137,1242,99,1169,75,N,0,Y04,Y13,1
1034,2001,137,1277,69,1106,35,N,0,Z01,Z16,1
1035,2001,137,1279,72,1233,70,N,0,Y03,Y14,1
1036,2001,137,1314,70,1343,48,N,0,Z02,Z15,1
1037,2001,137,1323,83,1462,71,N,0,Y06,Y11,1
1038,2001,137,1336,69,1344,59,N,0,Z07,Z10,1
1039,2001,137,1393,79,1218,69,N,0,Y05,Y12,1
1040,2001,137,1396,79,1400,65,N,0,Z11,Z06,1
1041,2001,138,1153,66,1245,43,N,0,X05,X13,2
1042,2001,138,1181,94,1281,81,N,0,W01,W09,2
1043,2001,138,1207,76,1214,57,N,0,X10,X15,2
1044,2001,138,1246,92,1234,79,N,0,W02,W07,2
1045,2001,138,1268,79,1209,60,N,0,X03,X11,2
1046,2001,138,1390,90,1386,83,N,0,X01,X09,2
1047,2001,138,1417,75,1429,50,N,0,W04,W12,2
1048,2001,138,1425,74,1130,71,N,0,W06,W03,2
1049,2001,139,1112,73,1139,52,N,0,Y02,Y10,2
1050,2001,139,1211,85,1232,68,N,0,Z12,Z13,2
1051,2001,139,1228,79,1150,61,N,0,Y01,Y09,2
1052,2001,139,1242,87,1393,58,N,0,Y04,Y05,2
1053,2001,139,1277,81,1201,65,N,0,Z01,Z09,2
1054,2001,139,1279,59,1323,56,N,0,Y03,Y06,2
1055,2001,139,1336,82,1314,74,N,0,Z07,Z02,2
1056,2001,139,1396,75,1196,54,N,0,Z11,Z03,2
1057,2001,143,1181,76,1417,63,N,0,W01,W04,3
1058,2001,143,1268,76,1207,66,N,0,X03,X10,3
1059,2001,143,1390,78,1153,65,N,0,X01,X05,3
1060,2001,143,1425,80,1246,76,N,0,W06,W02,3
1061,2001,144,1112,66,1279,56,N,0,Y02,Y03,3
1062,2001,144,1228,80,1242,64,N,0,Y01,Y04,3
1063,2001,144,1277,77,1211,62,N,0,Z01,Z12,3
1064,2001,144,1396,84,1336,72,N,0,Z11,Z07,3
1065,2001,145,1181,79,1425,69,N,0,W01,W06,4
1066,2001,145,1268,87,1390,73,N,0,X03,X01,4
1067,2001,146,1112,87,1228,81,N,0,Y02,Y01,4
1068,2001,146,1277,69,1396,62,N,0,Z01,Z11,4
1069,2001,152,1112,80,1277,61,N,0,Y02,Z01,5
1070,2001,152,1181,95,1268,84,N,0,W01,X03,5
1071,2001,154,1181,82,1112,72,N,0,W01,Y02,6
1072,2002,134,1373,81,1108,77,N,0,W16b,W16a,0
1073,2002,136,1104,86,1194,78,N,0,Y02,Y15,1
1074,2002,136,1112,86,1364,81,N,0,Z03,Z14,1
1075,2002,136,1181,84,1457,37,N,0,Y01,Y16,1
1076,2002,136,1231,75,1428,56,N,0,Y05,Y12,1
1077,2002,136,1242,70,1221,59,N,0,X01,X16,1
1078,2002,136,1245,69,1329,61,N,0,Y10,Y07,1
1079,2002,136,1246,83,1434,68,N,0,W04,W13,1
1080,2002,136,1281,93,1274,80,N,0,Z12,Z05,1
1081,2002,136,1323,82,1150,63,N,0,Y08,Y09,1
1082,2002,136,1326,69,1172,64,N,0,Z04,Z13,1
1083,2002,136,1332,81,1285,62,N,0,X02,X15,1
1084,2002,136,1390,84,1443,68,N,0,X08,X09,1
1085,2002,136,1409,71,1266,69,N,0,W12,W05,1
1086,2002,136,1423,93,1425,89,N,1,Y13,Y04,1
1087,2002,136,1448,83,1337,74,N,0,X07,X10,1
1088,2002,136,1461,73,1211,66,N,0,Z11,Z06,1
1089,2002,137,1143,82,1335,75,N,0,Y06,Y11,1
1090,2002,137,1153,90,1131,52,N,0,Z01,Z16,1
1091,2002,137,1163,78,1214,67,N,0,W02,W15,1
1092,2002,137,1166,83,1196,82,N,2,X12,X05,1
1093,2002,137,1208,85,1293,68,N,0,W03,W14,1
1094,2002,137,1228,93,1361,64,N,0,X04,X13,1
1095,2002,137,1268,85,1373,70,N,0,W01,W16b,1
1096,2002,137,1280,70,1270,58,N,0,X03,X14,1
1097,2002,137,1301,69,1277,58,N,0,W07,W10,1
1098,2002,137,1328,71,1227,63,N,0,Z02,Z15,1
1099,2002,137,1338,71,1148,54,N,0,Y03,Y14,1
1100,2002,137,1356,76,1403,68,N,0,W11,W06,1
1101,2002,137,1400,70,1130,57,N,0,X06,X11,1
1102,2002,137,1417,80,1279,58,N,0,Z08,Z09,1
1103,2002,137,1458,80,1385,70,N,0,W08,W09,1
1104,2002,137,1462,70,1218,58,N,0,Z07,Z10,1
1105,2002,138,1112,68,1461,60,N,0,Z03,Z11,2
1106,2002,138,1181,84,1323,77,N,0,Y01,Y08,2
1107,2002,138,1231,76,1423,67,N,0,Y05,Y13,2
1108,2002,138,1242,86,1390,63,N,0,X01,X08,2
1109,2002,138,1245,71,1104,58,N,0,Y10,Y02,2
1110,2002,138,1246,87,1409,82,N,0,W04,W12,2
1111,2002,138,1281,83,1326,67,N,0,Z12,Z04,2
1112,2002,138,1332,92,1448,87,N,0,X02,X07,2
1113,2002,139,1163,77,1301,74,N,0,W02,W07,2
1114,2002,139,1228,72,1166,60,N,0,X04,X12,2
1115,2002,139,1268,87,1458,57,N,0,W01,W08,2
1116,2002,139,1328,78,1462,65,N,0,Z02,Z07,2
1117,2002,139,1338,63,1143,50,N,0,Y03,Y06,2
1118,2002,139,1356,77,1208,75,N,0,W11,W03,2
1119,2002,139,1400,68,1280,64,N,0,X06,X03,2
1120,2002,139,1417,105,1153,101,N,2,Z08,Z01,2
1121,2002,143,1231,74,1181,73,N,0,Y05,Y01,3
1122,2002,143,1245,78,1338,73,N,1,Y10,Y03,3
1123,2002,143,1281,82,1417,73,N,0,Z12,Z08,3
1124,2002,143,1328,88,1112,67,N,0,Z02,Z03,3
1125,2002,144,1163,71,1356,59,N,0,W02,W11,3
1126,2002,144,1242,73,1228,69,N,0,X01,X04,3
1127,2002,144,1268,78,1246,68,N,0,W01,W04,3
1128,2002,144,1332,72,1400,70,N,0,X02,X06,3
1129,2002,145,1231,81,1245,69,N,0,Y05,Y10,4
1130,2002,145,1328,81,1281,75,N,0,Z02,Z12,4
1131,2002,146,1242,104,1332,86,N,0,X01,X02,4
1132,2002,146,1268,90,1163,82,N,0,W01,W02,4
1133,2002,152,1231,73,1328,64,N,0,Y05,Z02,5
1134,2002,152,1268,97,1242,88,N,0,W01,X01,5
1135,2002,154,1268,64,1231,52,N,0,W01,Y05,6
1136,2003,134,1421,92,1411,84,N,1,X16b,X16a,0
1137,2003,136,1112,80,1436,51,N,0,Z01,Z16,1
1138,2003,136,1113,84,1272,71,N,0,Z10,Z07,1
1139,2003,136,1141,79,1166,73,N,0,Z11,Z06,1
1140,2003,136,1143,76,1301,74,N,1,W08,W09,1
1141,2003,136,1163,58,1140,53,N,0,X05,X12,1
1142,2003,136,1181,67,1161,57,N,0,Z03,Z14,1
1143,2003,136,1211,74,1153,69,N,0,Z09,Z08,1
1144,2003,136,1228,65,1443,60,N,0,Z04,Z13,1
1145,2003,136,1242,64,1429,61,N,0,Z02,Z15,1
1146,2003,136,1266,72,1221,68,N,0,Y03,Y14,1
1147,2003,136,1281,72,1356,71,N,0,Y06,Y11,1
1148,2003,136,1323,70,1454,69,N,0,Z05,Z12,1
1149,2003,136,1328,71,1354,54,N,0,W01,W16,1
1150,2003,136,1390,77,1360,69,N,0,X04,X13,1
1151,2003,136,1409,84,1173,71,N,0,Y13,Y04,1
1152,2003,136,1458,81,1451,74,N,0,Y05,Y12,1
1153,2003,137,1120,65,1386,63,N,1,W10,W07,1
1154,2003,137,1139,47,1280,46,N,0,W12,W05,1
1155,2003,137,1196,85,1358,55,N,0,X02,X15,1
1156,2003,137,1231,67,1104,62,N,0,Y07,Y10,1
1157,2003,137,1246,95,1237,64,N,0,Y01,Y16,1
1158,2003,137,1257,86,1122,64,N,0,W04,W13,1
1159,2003,137,1268,75,1423,73,N,0,X06,X11,1
1160,2003,137,1277,79,1160,64,N,0,X07,X10,1
1161,2003,137,1329,77,1335,63,N,0,W06,W11,1
1162,2003,137,1338,87,1447,61,N,0,Y02,Y15,1
1163,2003,137,1345,80,1261,56,N,0,X09,X08,1
1164,2003,137,1393,76,1264,65,N,0,W03,W14,1
1165,2003,137,1400,82,1421,61,N,0,X01,X16b,1
1166,2003,137,1428,60,1332,58,N,0,Y09,Y08,1
1167,2003,137,1448,76,1190,73,N,0,W02,W15,1
1168,2003,137,1462,71,1407,59,N,0,X03,X14,1
1169,2003,138,1112,96,1211,95,N,2,Z01,Z09,2
1170,2003,138,1163,85,1390,74,N,0,X05,X04,2
1171,2003,138,1181,86,1141,60,N,0,Z03,Z11,2
1172,2003,138,1242,108,1113,76,N,0,Z02,Z10,2
1173,2003,138,1266,101,1281,92,N,1,Y03,Y06,2
1174,2003,138,1323,68,1228,60,N,0,Z05,Z04,2
1175,2003,138,1328,74,1143,65,N,0,W01,W08,2
1176,2003,138,1458,61,1409,60,N,0,Y05,Y13,2
1177,2003,139,1120,68,1448,62,N,0,W10,W02,2
1178,2003,139,1139,79,1257,71,N,0,W12,W04,2
1179,2003,139,1246,74,1428,54,N,0,Y01,Y09,2
1180,2003,139,1268,77,1462,64,N,0,X06,X03,2
1181,2003,139,1277,68,1196,46,N,0,X07,X02,2
1182,2003,139,1338,74,1231,52,N,0,Y02,Y07,2
1183,2003,139,1393,68,1329,56,N,0,W03,W06,2
1184,2003,139,1400,77,1345,67,N,0,X01,X09,2
1185,2003,143,1112,88,1323,71,N,0,Z01,Z05,3
1186,2003,143,1242,69,1181,65,N,0,Z02,Z03,3
1187,2003,143,1246,63,1458,57,N,0,Y01,Y05,3
1188,2003,143,1266,77,1338,74,N,0,Y03,Y02,3
1189,2003,144,1277,60,1268,58,N,0,X07,X06,3
1190,2003,144,1328,65,1139,54,N,0,W01,W12,3
1191,2003,144,1393,79,1120,78,N,0,W03,W10,3
1192,2003,144,1400,82,1163,78,N,0,X01,X05,3
1193,2003,145,1242,78,1112,75,N,0,Z02,Z01,4
1194,2003,145,1266,83,1246,69,N,0,Y03,Y01,4
1195,2003,146,1393,63,1328,47,N,0,W03,W01,4
1196,2003,146,1400,85,1277,76,N,0,X01,X07,4
1197,2003,152,1242,94,1266,61,N,0,Z02,Y03,5
1198,2003,152,1393,95,1400,84,N,0,W03,X01,5
1199,2003,154,1393,81,1242,78,N,0,W03,Z02,6
1200,2004,134,1197,72,1250,57,N,0,Z16a,Z16b,0
1201,2004,136,1104,65,1356,64,N,0,X08,X09,1
1202,2004,136,1163,70,1436,53,N,0,X02,X15,1
1203,2004,136,1177,76,1173,69,N,2,X07,X10,1
1204,2004,136,1181,96,1106,61,N,0,W01,W16,1
1205,2004,136,1211,76,1434,49,N,0,Z02,Z15,1
1206,2004,136,1264,75,1196,60,N,0,Y12,Y05,1
1207,2004,136,1268,86,1431,83,N,0,X04,X13,1
1208,2004,136,1305,72,1277,66,N,0,Z10,Z07,1
1209,2004,136,1314,63,1102,52,N,0,W06,W11,1
1210,2004,136,1371,80,1112,76,N,0,W08,W09,1
1211,2004,136,1386,82,1251,63,N,0,Y01,Y16,1
1212,2004,136,1390,71,1427,45,N,0,X01,X16,1
1213,2004,136,1393,80,1140,75,N,0,X05,X12,1
1214,2004,136,1400,66,1343,49,N,0,W03,W14,1
1215,2004,136,1403,76,1150,73,N,0,Y08,Y09,1
1216,2004,136,1448,79,1433,78,N,0,Y04,Y13,1
1217,2004,137,1130,58,1428,51,N,0,Z06,Z11,1
1218,2004,137,1153,80,1190,77,N,0,W04,W13,1
1219,2004,137,1210,65,1320,60,N,0,Z03,Z14,1
1220,2004,137,1228,72,1293,53,N,0,W05,W12,1
1221,2004,137,1242,78,1227,53,N,0,Z04,Z13,1
1222,2004,137,1246,96,1197,76,N,0,Z01,Z16a,1
1223,2004,137,1272,59,1376,43,N,0,Y07,Y10,1
1224,2004,137,1280,85,1284,52,N,0,W02,W15,1
1225,2004,137,1301,61,1418,52,N,0,X03,X14,1
1226,2004,137,1329,75,1186,56,N,0,Y02,Y15,1
1227,2004,137,1334,66,1344,58,N,0,Z12,Z05,1
1228,2004,137,1338,53,1416,44,N,0,Y03,Y14,1
1229,2004,137,1412,102,1449,100,N,0,Z09,Z08,1
1230,2004,137,1435,71,1444,58,N,0,X06,X11,1
1231,2004,137,1458,76,1350,64,N,0,Y06,Y11,1
1232,2004,137,1462,80,1257,70,N,0,W07,W10,1
1233,2004,138,1104,70,1390,67,N,0,X08,X01,2
1234,2004,138,1163,72,1177,55,N,0,X02,X07,2
1235,2004,138,1181,90,1371,62,N,0,W01,W08,2
1236,2004,138,1305,91,1211,72,N,0,Z10,Z02,2
1237,2004,138,1386,70,1403,65,N,0,Y01,Y08,2
1238,2004,138,1393,72,1268,70,N,0,X05,X04,2
1239,2004,138,1400,78,1314,75,N,0,W03,W06,2
1240,2004,138,1448,84,1264,80,N,0,Y04,Y12,2
1241,2004,139,1210,57,1130,54,N,0,Z03,Z06,2
1242,2004,139,1228,92,1153,68,N,0,W05,W04,2
1243,2004,139,1242,78,1334,63,N,0,Z04,Z12,2
1244,2004,139,1329,70,1272,53,N,0,Y02,Y07,2
1245,2004,139,1338,59,1458,55,N,0,Y03,Y06,2
1246,2004,139,1412,76,1246,75,N,0,Z09,Z01,2
1247,2004,139,1435,75,1301,73,N,0,X06,X03,2
1248,2004,139,1462,89,1280,74,N,0,W07,W02,2
1249,2004,143,1104,80,1393,71,N,0,X08,X05,3
1250,2004,143,1163,73,1435,53,N,0,X02,X06,3
1251,2004,143,1329,63,1338,51,N,0,Y02,Y03,3
1252,2004,143,1386,84,1448,80,N,0,Y01,Y04,3
1253,2004,144,1181,72,1228,62,N,0,W01,W05,3
1254,2004,144,1210,72,1305,67,N,0,Z03,Z10,3
1255,2004,144,1242,100,1412,74,N,0,Z04,Z09,3
1256,2004,144,1462,79,1400,71,N,0,W07,W03,3
1257,2004,145,1163,87,1104,71,N,0,X02,X08,4
1258,2004,145,1329,64,1386,62,N,0,Y02,Y01,4
1259,2004,146,1181,66,1462,63,N,0,W01,W07,4
1260,2004,146,1210,79,1242,71,N,1,Z03,Z04,4
1261,2004,152,1163,79,1181,78,N,0,X02,W01,5
1262,2004,152,1210,67,1329,65,N,0,Z03,Y02,5
1263,2004,154,1163,82,1210,73,N,0,X02,Z03,6
1264,2005,134,1324,79,1105,69,N,0,Z16b,Z16a,0
1265,2005,136,1112,66,1429,53,N,0,X03,X14,1
1266,2005,136,1130,85,1335,65,N,0,X04,X13,1
1267,2005,136,1153,76,1234,64,N,0,Y07,Y10,1
1268,2005,136,1211,74,1457,64,N,0,W03,W14,1
1269,2005,136,1228,67,1192,55,N,0,X01,X16,1
1270,2005,136,1246,72,1184,64,N,0,Y02,Y15,1
1271,2005,136,1305,61,1400,57,N,0,X09,X08,1
1272,2005,136,1328,84,1310,67,N,0,Y03,Y14,1
1273,2005,136,1334,79,1338,71,N,0,W08,W09,1
1274,2005,136,1403,78,1417,66,N,0,W06,W11,1
1275,2005,136,1412,82,1261,68,N,0,X11,X06,1
1276,2005,136,1428,60,1431,54,N,0,Y06,Y11,1
1277,2005,136,1448,70,1151,54,N,0,W02,W15,1
1278,2005,136,1449,88,1285,77,N,0,W01,W16,1
1279,2005,136,1452,63,1166,61,N,0,W07,W10,1
1280,2005,136,1454,83,1104,73,N,0,X12,X05,1
1281,2005,137,1137,64,1242,63,N,0,Z14,Z03,1
1282,2005,137,1163,77,1416,71,N,0,Z02,Z15,1
1283,2005,137,1181,57,1175,46,N,0,Y01,Y16,1
1284,2005,137,1196,67,1325,62,N,0,Z04,Z13,1
1285,2005,137,1210,80,1203,68,N,0,W05,W12,1
1286,2005,137,1235,64,1278,53,N,0,Z09,Z08,1
1287,2005,137,1257,68,1418,62,N,0,W04,W13,1
1288,2005,137,1277,89,1330,81,N,0,Y05,Y12,1
1289,2005,137,1280,93,1390,70,N,0,Y09,Y08,1
1290,2005,137,1301,75,1150,63,N,0,Z10,Z07,1
1291,2005,137,1314,96,1324,68,N,0,Z01,Z16b,1
1292,2005,137,1329,63,1368,50,N,0,X02,X15,1
1293,2005,137,1356,65,1388,56,N,0,X07,X10,1
1294,2005,137,1436,60,1393,57,N,1,Y13,Y04,1
1295,2005,137,1437,55,1307,47,N,0,Z05,Z12,1
1296,2005,137,1458,57,1320,52,N,0,Z06,Z11,1
1297,2005,138,1112,85,1412,63,N,0,X03,X11,2
1298,2005,138,1228,71,1305,59,N,0,X01,X09,2
1299,2005,138,1246,69,1153,60,N,0,Y02,Y07,2
1300,2005,138,1403,71,1211,69,N,0,W06,W03,2
1301,2005,138,1428,67,1328,58,N,0,Y06,Y03,2
1302,2005,138,1449,97,1334,79,N,0,W01,W08,2
1303,2005,138,1452,111,1448,105,N,2,W07,W02,2
1304,2005,138,1454,83,1130,75,N,0,X12,X04,2
1305,2005,139,1181,63,1280,55,N,0,Y01,Y09,2
1306,2005,139,1257,76,1210,54,N,0,W04,W05,2
1307,2005,139,1277,72,1436,61,N,0,Y05,Y13,2
1308,2005,139,1301,65,1163,62,N,0,Z10,Z02,2
1309,2005,139,1314,92,1235,65,N,0,Z01,Z09,2
1310,2005,139,1329,85,1356,77,N,0,X02,X07,2
1311,2005,139,1437,76,1196,65,N,0,Z05,Z04,2
1312,2005,139,1458,71,1137,62,N,0,Z06,Z14,2
1313,2005,143,1112,79,1329,78,N,0,X03,X02,3
1314,2005,143,1228,77,1454,63,N,0,X01,X12,3
1315,2005,143,1257,93,1449,79,N,0,W04,W01,3
1316,2005,143,1452,65,1403,60,N,0,W07,W06,3
1317,2005,144,1246,62,1428,52,N,0,Y02,Y06,3
1318,2005,144,1277,78,1181,68,N,0,Y05,Y01,3
1319,2005,144,1314,67,1437,66,N,0,Z01,Z05,3
1320,2005,144,1458,65,1301,56,N,0,Z06,Z10,3
1321,2005,145,1228,90,1112,89,N,1,X01,X03,4
1322,2005,145,1257,93,1452,85,N,1,W04,W07,4
1323,2005,146,1277,94,1246,88,N,2,Y05,Y02,4
1324,2005,146,1314,88,1458,82,N,0,Z01,Z06,4
1325,2005,152,1228,72,1257,57,N,0,X01,W04,5
1326,2005,152,1314,87,1277,71,N,0,Z01,Y05,5
1327,2005,154,1314,75,1228,70,N,0,Z01,X01,6
1328,2006,134,1284,71,1214,49,N,0,Y16b,Y16a,0
1329,2006,136,1104,90,1266,85,N,0,X10,X07,1
1330,2006,136,1130,88,1334,76,N,2,Y04,Y13,1
1331,2006,136,1181,70,1380,54,N,0,W01,W16,1
1332,2006,136,1196,76,1375,50,N,0,Y03,Y14,1
1333,2006,136,1203,88,1423,85,N,1,W08,W09,1
1334,2006,136,1211,79,1462,75,N,0,X03,X14,1
1335,2006,136,1228,78,1102,69,N,0,Z04,Z13,1
1336,2006,136,1231,87,1361,83,N,0,X06,X11,1
1337,2006,136,1261,80,1233,64,N,0,W04,W13,1
1338,2006,136,1285,87,1305,79,N,0,Y12,Y05,1
1339,2006,136,1397,63,1457,61,N,0,Z02,Z15,1
1340,2006,136,1401,66,1393,58,N,0,W12,W05,1
1341,2006,136,1417,78,1125,44,N,0,X02,X15,1
1342,2006,136,1449,75,1429,61,N,0,Z05,Z12,1
1343,2006,136,1454,82,1328,74,N,0,Y11,Y06,1
1344,2006,136,1455,86,1371,66,N,0,Z07,Z10,1
1345,2006,137,1112,94,1458,75,N,0,Y08,Y09,1
1346,2006,137,1133,77,1242,73,N,0,X13,X04,1
1347,2006,137,1137,59,1116,55,N,0,X09,X08,1
1348,2006,137,1163,72,1107,59,N,0,Z01,Z16,1
1349,2006,137,1206,75,1277,65,N,0,Z11,Z06,1
1350,2006,137,1207,54,1320,49,N,0,Y07,Y10,1
1351,2006,137,1246,69,1412,64,N,0,Z08,Z09,1
1352,2006,137,1272,94,1331,78,N,0,X01,X16,1
1353,2006,137,1301,58,1143,52,N,0,W10,W07,1
1354,2006,137,1314,69,1293,65,N,0,Z03,Z14,1
1355,2006,137,1322,64,1234,63,N,0,W14,W03,1
1356,2006,137,1326,70,1172,62,N,0,Y02,Y15,1
1357,2006,137,1338,79,1245,64,N,0,X05,X12,1
1358,2006,137,1400,60,1335,52,N,0,W02,W15,1
1359,2006,137,1437,58,1284,45,N,0,Y01,Y16b,1
1360,2006,137,1452,64,1356,46,N,0,W06,W11,1
1361,2006,138,1130,69,1285,56,N,0,Y04,Y12,2
1362,2006,138,1181,74,1203,61,N,0,W01,W08,2
1363,2006,138,1196,82,1454,60,N,0,Y03,Y11,2
1364,2006,138,1211,90,1231,80,N,0,X03,X06,2
1365,2006,138,1261,58,1401,57,N,0,W04,W12,2
1366,2006,138,1417,62,1104,59,N,0,X02,X10,2
1367,2006,138,1449,67,1228,64,N,0,Z05,Z04,2
1368,2006,138,1455,80,1397,73,N,0,Z07,Z02,2
1369,2006,139,1133,72,1338,66,N,0,X13,X05,2
1370,2006,139,1163,87,1246,83,N,0,Z01,Z08,2
1371,2006,139,1206,65,1314,60,N,0,Z11,Z03,2
1372,2006,139,1207,70,1326,52,N,0,Y07,Y02,2
1373,2006,139,1272,72,1137,56,N,0,X01,X09,2
1374,2006,139,1400,75,1301,54,N,0,W02,W10,2
1375,2006,139,1437,82,1112,78,N,0,Y01,Y08,2
1376,2006,139,1452,67,1322,54,N,0,W06,W14,2
1377,2006,143,1261,62,1181,54,N,0,W04,W01,3
